0.60947,0.23544,0.83777,0.92141,1
0.281,0.93085,0.92424,0.11813,1
0.67663,0.99031,0.2788,0.11701,-1
0.034694,0.88471,0.66588,0.32084,1
0.72244,0.20084,0.04724,0.82403,-1
0.33425,0.26363,0.41903,0.59549,-1
0.1667,0.19215,0.12426,0.59069,-1
0.5827,0.4668,0.43949,0.99203,1
0.14719,0.53354,0.078584,0.49657,-1
0.88322,0.72954,0.41619,0.74489,1
0.55561,0.6256,0.6118,0.4036,1
0.87882,0.13598,0.72565,0.15079,-1
0.033437,0.29102,0.93732,0.064711,-1
0.75757,0.51193,0.63301,0.76814,1
0.52833,0.1965,0.15157,0.36183,-1
0.26713,0.8111,0.55514,0.30775,-1
0.47019,0.8953,0.80685,0.25664,1
0.39002,0.092998,0.035499,0.50214,-1
0.69506,0.39513,0.8273,0.17122,-1
0.15111,0.28731,0.88503,0.16403,-1
0.36777,0.80975,0.79602,0.88588,1
0.36583,0.66261,0.12378,0.84945,1
0.7953,0.36716,0.52175,0.35312,-1
0.70966,0.77958,0.54524,0.17895,-1
0.45959,0.6004,0.51338,0.79365,1
0.14832,0.89766,0.99338,0.5108,1
0.094813,0.62738,0.64879,0.35786,-1
0.83692,0.96252,0.20503,0.29143,-1
0.474,0.23665,0.1799,0.17319,-1
0.21019,0.24307,0.56923,0.032953,-1
0.83715,0.54985,0.57431,0.58464,1
0.02005,0.23768,0.0066301,0.31101,-1
0.98503,0.24339,0.95514,0.62444,1
0.49499,0.51906,0.101,0.21479,-1
0.61187,0.97789,0.11841,0.17448,-1
0.52763,0.69695,0.51374,0.44614,1
0.87875,0.84769,0.088946,0.56456,1
0.19573,0.11194,0.7308,0.19444,-1
0.062598,0.96052,0.14187,0.12429,-1
0.83259,0.68769,0.36064,0.82857,1
0.35494,0.83664,0.83847,0.51171,1
0.68081,0.96306,0.52658,0.394,1
0.52993,0.17695,0.90391,0.47893,1
0.88619,0.70216,0.37878,0.8801,1
0.25326,0.69135,0.70858,0.10312,-1
0.21934,0.637,0.3885,0.23217,-1
0.26107,0.10134,0.70578,0.41058,-1
0.44792,0.8364,0.88137,0.12206,1
0.72529,0.91422,0.21662,0.56303,1
0.61191,0.31802,0.52744,0.25171,-1
0.70976,0.79107,0.12549,0.55684,-1
0.74564,0.63034,0.97575,0.1371,1
0.38375,0.0058668,0.98489,0.09485,-1
0.91744,0.64728,0.6142,0.79825,1
0.70283,0.6371,0.22138,1,1
0.43555,0.61123,0.29217,0.95926,1
0.27269,0.73835,0.61552,0.29281,-1
0.95622,0.99196,0.22035,0.44911,1
0.22497,0.81863,0.008239,0.99207,1
0.96216,0.48429,0.41955,0.66814,1
0.34337,0.30535,0.79863,0.51966,1
0.1846,0.064976,0.967,0.99872,1
0.27732,0.11602,0.66623,0.16901,-1
0.60173,0.68493,0.24133,0.088765,-1
0.37273,0.43495,0.15151,0.41806,-1
0.16668,0.40786,0.52091,0.14878,-1
0.24839,0.54151,0.08416,0.21995,-1
0.34515,0.32343,0.099844,0.14628,-1
0.75106,0.069531,0.36207,0.78863,1
0.87554,0.3606,0.5515,0.055737,-1
0.33366,0.39021,0.25232,0.81149,1
0.90398,0.20603,0.89187,0.12808,-1
0.21824,0.90604,0.211,0.46756,-1
0.92919,0.91911,0.20011,0.10712,-1
0.44532,0.26629,0.47167,0.17503,-1
0.91177,0.39435,0.61722,0.95768,1
0.975,0.45658,0.3289,0.3561,-1
0.98748,0.37673,0.24795,0.76094,1
0.85626,0.69176,0.44348,0.94304,1
0.33994,0.041366,0.10108,0.81698,-1
0.53378,0.27071,0.82544,0.8416,1
0.57371,0.35605,0.59291,0.51436,1
0.58871,0.28123,0.67545,0.62668,1
0.14334,0.11848,0.3099,0.058326,-1
0.17061,0.69725,0.97158,0.17561,1
0.11093,0.69341,0.49778,0.77491,1
0.38546,0.81764,0.11722,0.78593,1
0.75816,0.12009,0.50037,0.064442,-1
0.72679,0.61968,0.032099,0.89883,1
0.052125,0.38605,0.6029,0.80587,1
0.43809,0.49186,0.75293,0.6677,1
0.90355,0.98343,0.95111,0.26019,1
0.96781,0.25086,0.13046,0.40569,-1
0.77765,0.6624,0.77191,0.96346,1
0.59168,0.028786,0.89813,0.12863,-1
0.58504,0.90872,0.052898,0.87368,1
0.2871,0.29715,0.00071647,0.20625,-1
0.9489,0.48641,0.28896,0.19431,-1
0.26847,0.38381,0.043464,0.077031,-1
0.43886,0.03584,0.67712,0.94208,1
0.18078,0.035929,0.1296,0.96856,-1
0.26875,0.2068,0.19627,0.16499,-1
0.62352,0.79594,0.52169,0.56967,1
0.72022,0.013076,0.95549,0.61409,1
0.32453,0.19846,0.42742,0.50514,-1
0.21982,0.13102,0.97904,0.17823,-1
0.007237,0.87435,0.47883,0.36841,-1
0.4551,0.28748,0.18686,0.29123,-1
0.5306,0.58667,0.26799,0.10775,-1
0.77984,0.58633,0.57682,0.95077,1
0.32382,0.94278,0.2521,0.63262,1
0.42855,0.60852,0.51778,0.95087,1
0.48626,0.028193,0.44785,0.60946,-1
0.17798,0.48965,0.59708,0.54997,1
0.65368,0.90491,0.88561,0.8019,1
0.087329,0.65855,0.90511,0.46003,1
0.29691,0.59783,0.64161,0.90042,1
0.82972,0.15055,0.028078,0.51357,-1
0.24727,0.44463,0.43115,0.83933,1
0.10488,0.0032023,0.71729,0.44336,-1
0.51722,0.63133,0.042094,0.22778,-1
0.32022,0.82054,0.41596,0.59946,1
0.88765,0.43844,0.83784,0.11433,-1
0.17369,0.58218,0.14796,0.91602,1
0.39524,0.96003,0.97971,0.92159,1
0.38227,0.74419,0.2383,0.34848,-1
0.28077,0.49689,0.30458,0.78606,1
0.34048,0.0098409,0.76141,0.6958,1
0.63487,0.98279,0.42797,0.46809,1
0.99848,0.68078,0.12612,0.10612,-1
0.31009,0.60116,0.10917,0.27164,-1
0.66033,0.81244,0.87513,0.97905,1
0.40818,0.828,0.03649,0.21873,-1
0.72042,0.49242,0.60189,0.42463,1
0.57954,0.43629,0.86947,0.91584,1
0.11228,0.75283,0.15329,0.28097,-1
0.041935,0.677,0.65911,0.01182,-1
0.0932,0.16894,0.12411,0.72177,-1
0.74058,0.061458,0.28462,0.42199,-1
0.93195,0.22421,0.037232,0.11473,-1
0.5886,0.34641,0.5852,0.19393,-1
0.91577,0.94627,0.60082,0.45545,1
0.46622,0.16333,0.74986,0.947,1
0.91312,0.30009,0.45872,0.93978,1
0.85941,0.057561,0.28452,0.59491,-1
0.15292,0.26797,0.34201,0.84036,1
0.82673,0.74702,0.070972,0.37635,-1
0.2615,0.76168,0.019044,0.033685,-1
0.61555,0.89805,0.045662,0.25794,-1
0.21298,0.69416,0.40472,0.76018,1
0.9725,0.91439,0.97117,0.23006,1
0.22851,0.44542,0.57788,0.95864,1
0.40096,0.40797,0.11397,0.66538,-1
0.94619,0.64579,0.99942,0.30642,1
0.23273,0.47439,0.63917,0.090861,-1
0.37567,0.66938,0.92377,0.91802,1
0.40142,0.63118,0.18631,0.43565,-1
0.25008,0.48149,0.85333,0.50727,1
0.23198,0.29374,0.39969,0.060607,-1
0.39305,0.51619,0.89754,0.70222,1
0.39375,0.96156,0.15277,0.64955,1
0.62927,0.07342,0.067629,0.11653,-1
0.40355,0.86638,0.82804,0.34805,1
0.585,0.32005,0.86322,0.72796,1
0.71108,0.69449,0.29221,0.37236,-1
0.44796,0.35495,0.98815,0.091602,-1
0.45041,0.13685,0.14099,0.67945,-1
0.38647,0.95568,0.67096,0.92468,1
0.39962,0.44348,0.37884,0.18831,-1
0.86339,0.56269,0.85913,0.63942,1
0.55449,0.86289,0.94574,0.47346,1
0.52316,0.77665,0.50648,0.47217,1
0.99317,0.83241,0.40673,0.81366,1
0.67853,0.14562,0.27954,0.95917,1
0.3851,0.052207,0.67925,0.97153,1
0.67883,0.30089,0.27155,0.64323,-1
0.58066,0.12323,0.88935,0.10487,-1
0.60232,0.56385,0.73138,0.060835,-1
0.20724,0.25878,0.31975,0.76543,-1
0.092919,0.68956,0.94114,0.028309,-1
0.65572,0.44982,0.69972,0.2883,-1
0.64069,0.77368,0.20262,0.41318,-1
0.2826,0.72676,0.18467,0.48437,-1
0.98423,0.49608,0.59815,0.40776,1
0.71186,0.85448,0.15381,0.42607,-1
0.87044,0.99567,0.022593,0.084873,-1
0.0099523,0.81841,0.21684,0.047355,-1
0.40855,0.55118,0.40889,0.51846,-1
0.35954,0.51673,0.35432,0.42964,-1
0.5119,0.65679,0.23778,0.0027534,-1
0.84761,0.093417,0.98391,0.82891,1
0.92144,0.61985,0.6382,0.7801,1
0.36481,0.70759,0.27336,0.1054,-1
0.95181,0.34952,0.64189,0.67769,1
0.27264,0.12019,0.51648,0.50204,-1
0.33618,0.78423,0.55473,0.22678,-1
0.80656,0.83854,0.90957,0.66261,1
0.94869,0.94008,0.56885,0.47272,1
0.60771,0.22468,0.032268,0.90543,-1
0.29275,0.020578,0.015001,0.72346,-1
0.96636,0.057542,0.048511,0.54912,-1
0.21455,0.52886,0.91588,0.71267,1
0.34509,0.83937,0.68517,0.8522,1
0.34864,0.50208,0.87827,0.64804,1
0.11602,0.094774,0.83306,0.65249,1
0.81664,0.031926,0.37017,0.54561,-1
0.91015,0.17632,0.67657,0.15756,-1
0.15253,0.1062,0.16744,0.12869,-1
0.48548,0.26264,0.81104,0.57655,1
0.010296,0.58839,0.77662,0.94161,1
0.56815,0.50921,0.27436,0.76726,1
0.32854,0.84405,0.53349,0.40407,1
0.35833,0.11789,0.14777,0.02102,-1
0.3611,0.71408,0.59711,0.25736,-1
0.67878,0.7793,0.92465,0.89812,1
0.59699,0.98893,0.056391,0.034388,-1
0.93641,0.41243,0.54661,0.84754,1
0.61355,0.27322,0.019492,0.89722,-1
0.16584,0.37638,0.86206,0.19756,-1
0.42872,0.36158,0.27578,0.98749,1
0.9889,0.82568,0.8058,0.74209,1
0.7538,0.9813,0.52653,0.025684,-1
0.33675,0.10748,0.51804,0.56824,-1
0.62016,0.67897,0.85502,0.50562,1
0.3115,0.24185,0.90671,0.83659,1
0.70948,0.94268,0.30615,0.48894,1
0.35773,0.51371,0.96289,0.60983,1
0.28334,0.9758,0.54688,0.57346,1
0.1393,0.74536,0.29959,0.15104,-1
0.077354,0.91058,0.3754,0.10419,-1
0.18798,0.63,0.17947,0.32305,-1
0.046786,0.37205,0.046941,0.3563,-1
0.32437,0.79367,0.75693,0.48456,1
0.64642,0.69968,0.64858,0.22216,-1
0.36086,0.74966,0.81618,0.54014,1
0.58273,0.41733,0.017667,0.067733,-1
0.67919,0.45688,0.50232,0.82584,1
0.13727,0.60472,0.11768,0.58906,-1
0.76469,0.023183,0.41482,0.06776,-1
0.22785,0.66902,0.36034,0.69569,1
0.67449,0.20468,0.961,0.73781,1
0.34734,0.64072,0.094488,0.67543,-1
0.71912,0.74381,0.051664,0.74911,1
0.40023,0.52531,0.36962,0.15375,-1
0.34442,0.26182,0.061939,0.58275,-1
0.24284,0.43083,0.12627,0.65097,-1
0.42578,0.16093,0.16527,0.8618,-1
0.82486,0.94211,0.79854,0.65418,1
0.23554,0.71428,0.60465,0.13442,-1
0.072324,0.85745,0.087646,0.33998,-1
0.63743,0.66306,0.045533,0.0097818,-1
0.2006,0.62116,0.0049959,0.53198,-1
0.13267,0.69718,0.33718,0.097235,-1
0.20529,0.97334,0.30714,0.37018,-1
0.86037,0.71515,0.65684,0.0085405,-1
0.58724,0.258,0.55527,0.22709,-1
0.49831,0.71884,0.60119,0.55007,1
0.064951,0.81535,0.21783,0.53899,-1
0.64662,0.42639,0.12412,0.88168,1
0.62351,0.62577,0.44185,0.93225,1
0.41448,0.95618,0.44934,0.89092,1
0.54048,0.63334,0.5147,0.98728,1
0.87223,0.15429,0.53656,0.60227,1
0.79984,0.66159,0.44114,0.44515,1
0.88023,0.13903,0.28658,0.043926,-1
0.48176,0.60104,0.12027,0.65436,-1
0.56031,0.41827,0.43303,0.62833,1
0.299,0.59579,0.32269,0.58044,-1
0.33703,0.4988,0.98778,0.76755,1
0.44004,0.28568,0.040244,0.75611,-1
0.043319,0.25166,0.18194,0.1411,-1
0.27447,0.77068,0.8092,0.13693,-1
0.058649,0.42331,0.075927,0.76127,-1
0.278,0.85597,0.29209,0.94545,1
0.82773,0.58996,0.39999,0.73976,1
0.74244,0.30895,0.74433,0.23647,-1
0.39401,0.5404,0.73003,0.4495,1
0.45015,0.31346,0.98886,0.096216,-1
0.77448,0.543,0.80428,0.59682,1
0.51322,0.041924,0.17535,0.10085,-1
0.10103,0.20294,0.64255,0.57177,-1
0.0041053,0.2827,0.90999,0.90216,1
0.45841,0.64847,0.14239,0.32785,-1
0.83768,0.35778,0.30777,0.58323,-1
0.25999,0.59795,0.99581,0.95802,1
0.60375,0.1451,0.14136,0.73235,-1
0.82002,0.45475,0.094925,0.079491,-1
0.69475,0.87994,0.53874,0.020284,-1
0.50448,0.95245,0.076796,0.11789,-1
0.12493,0.55182,0.6165,0.43432,-1
0.47277,0.030486,0.29505,0.5898,-1
0.89554,0.13571,0.02656,0.22178,-1
0.5584,0.55867,0.30007,0.52297,-1
0.62451,0.6008,0.64099,0.026536,-1
0.27931,0.24863,0.85961,0.22463,-1
0.43001,0.62541,0.50304,0.66373,1
0.31718,0.59143,0.65818,0.7109,1
0.73355,0.21296,0.73211,0.47139,1
0.059751,0.94269,0.076247,0.24414,-1
0.73187,0.9521,0.28596,0.20164,-1
0.96152,0.94007,0.86919,0.59015,1
0.77542,0.49297,0.35585,0.97031,1
0.54545,0.28266,0.1412,0.80317,-1
0.78756,0.92204,0.69849,0.87026,1
0.84196,0.52785,0.74079,0.57456,1
0.15957,0.10952,0.39307,0.47224,-1
0.94144,0.96847,0.092127,0.43952,-1
0.26509,0.77616,0.35281,0.58623,1
0.85182,0.98042,0.41718,0.33705,1
0.71089,0.08855,0.3307,0.053967,-1
0.088426,0.96246,0.0046705,0.82,1
0.42181,0.64263,0.25197,0.93648,1
0.97191,0.7975,0.11503,0.3451,-1
0.44479,0.74105,0.3793,0.63599,1
0.13333,0.10979,0.93626,0.55349,1
0.93958,0.086424,0.40543,0.82184,1
0.81904,0.17664,0.43334,0.49455,-1
0.9302,0.7656,0.76651,0.23902,1
0.9704,0.11296,0.074115,0.089847,-1
0.87627,0.46805,0.28245,0.27767,-1
0.78032,0.18303,0.18578,0.95915,1
0.83099,0.48934,0.29927,0.53169,-1
0.65188,0.057886,0.11497,0.39104,-1
0.5945,0.51181,0.87962,0.37768,1
0.23972,0.19088,0.32198,0.92133,1
0.22197,0.41726,0.65668,0.99435,1
0.60714,0.79369,0.42085,0.56624,1
0.0069121,0.87407,0.063782,0.97739,1
0.027872,0.8123,0.99016,0.52674,1
0.86494,0.1162,0.42082,0.87033,1
0.26784,0.72294,0.64968,0.97017,1
0.47442,0.34884,0.16384,0.12123,-1
0.33441,0.54589,0.48125,0.46543,-1
0.88577,0.47903,0.22469,0.71165,1
0.31791,0.99828,0.87368,0.99768,1
0.1132,0.76065,0.25248,0.82186,1
0.32937,0.6144,0.25909,0.24804,-1
0.82522,0.35036,0.75209,0.61304,1
0.70495,0.35326,0.86769,0.85293,1
0.80158,0.65961,0.40337,0.26054,-1
0.13148,0.22346,0.39888,0.69472,-1
0.43968,0.27702,0.63568,0.37083,-1
0.14051,0.29942,0.53372,0.41939,-1
0.78866,0.98131,0.44304,0.59587,1
0.10524,0.92906,0.76481,0.40468,1
0.98336,0.41897,0.10267,0.68431,-1
0.69798,0.11704,0.66389,0.14658,-1
0.31175,0.66793,0.47468,0.16642,-1
0.39834,0.037622,0.6751,0.86761,1
0.17071,0.59474,0.44567,0.97049,1
0.70571,0.026788,0.67693,0.079779,-1
0.57834,0.21652,0.71036,0.85124,1
0.066519,0.32374,0.69676,0.43609,-1
0.44734,0.21753,0.87911,0.55046,1
0.39133,0.5363,0.40911,0.63537,1
0.26648,0.48957,0.84954,0.68185,1
0.30719,0.78982,0.95183,0.10699,1
0.18543,0.066651,0.48675,0.43414,-1
0.96724,0.78617,0.15413,0.69519,1
0.323,0.54673,0.48629,0.58727,1
0.7243,0.63606,0.17878,0.36834,-1
0.40329,0.61827,0.47921,0.33575,-1
0.84196,0.2278,0.35843,0.50873,-1
0.99419,0.53291,0.17798,0.77681,1
0.3896,0.17401,0.68403,0.53117,-1
0.27321,0.059505,0.32994,0.026116,-1
0.46986,0.096195,0.9039,0.60826,1
0.7117,0.64849,0.80459,0.47151,1
0.43346,0.9901,0.88111,0.82912,1
0.85757,0.73153,0.12919,0.80103,1
0.30083,0.25588,0.88423,0.93973,1
0.38506,0.074455,0.5793,0.26372,-1
0.9025,0.98978,0.20188,0.42789,1
0.72735,0.30822,0.55047,0.36772,-1
0.46182,0.6263,0.47613,0.43423,-1
0.61762,0.98679,0.91401,0.8541,1
0.55348,0.29177,0.53825,0.85942,1
0.51675,0.59099,0.30834,0.37482,-1
0.44768,0.97035,0.90975,0.63049,1
0.95444,0.18989,0.75516,0.91148,1
0.27267,0.68226,0.22695,0.25896,-1
0.90608,0.48017,0.0032682,0.60241,-1
0.71315,0.50648,0.031469,0.25239,-1
0.64856,0.81592,0.42149,0.083297,-1
0.82015,0.9072,0.6443,0.3185,1
0.84768,0.29761,0.93029,0.51891,1
0.67912,0.59647,0.679,0.15105,-1
0.9609,0.84543,0.82503,0.71554,1
0.37468,0.35179,0.12788,0.20435,-1
0.41674,0.74351,0.92399,0.32405,1
0.74884,0.031879,0.85348,0.23605,-1
0.54428,0.15099,0.10245,0.57767,-1
0.43617,0.70163,0.60144,0.21419,-1
0.67174,0.76566,0.93209,0.053245,1
0.64696,0.60394,0.57349,0.21282,-1
0.15454,0.69496,0.0060415,0.031579,-1
0.23644,0.57683,0.45407,0.87323,1
0.21063,0.16266,0.84009,0.42505,-1
0.60712,0.81146,0.5898,0.15553,-1
0.34057,0.67428,0.71939,0.34839,1
0.23863,0.1831,0.55712,0.13261,-1
0.8832,0.0091966,0.1075,0.78197,-1
0.78457,0.15495,0.51648,0.25707,-1
0.94966,0.84052,0.10481,0.14164,-1
0.88928,0.59717,0.61202,0.48415,1
0.070856,0.083992,0.14235,0.51654,-1
0.25864,0.77752,0.18,0.023312,-1
0.32406,0.34787,0.54967,0.2534,-1
0.98833,0.29978,0.0085398,0.61008,-1
0.82427,0.19953,0.12258,0.93499,1
0.072223,0.63163,0.19415,0.83789,1
0.22718,0.78527,0.50677,0.82266,1
0.63986,0.37995,0.1212,0.47513,-1
0.59869,0.24533,0.27849,0.72541,-1
0.71516,0.74149,0.84074,0.99766,1
0.94229,0.078201,0.78211,0.62581,1
0.31319,0.71585,0.38791,0.096945,-1
0.92148,0.4237,0.83762,0.72837,1
0.78162,0.26495,0.25131,0.173,-1
0.8387,0.070223,0.033903,0.45587,-1
0.45473,0.66608,0.62703,0.98664,1
0.42144,0.82069,0.19604,0.47467,-1
0.75496,0.15075,0.66483,0.84159,1
0.86178,0.9622,0.14272,0.91699,1
0.85104,0.5473,0.64564,0.89458,1
0.85728,0.97577,0.035012,0.58642,1
0.86114,0.052644,0.91727,0.45054,1
0.10909,0.29565,0.45795,0.082106,-1
0.37601,0.44678,0.45893,0.38973,-1
0.84772,0.88144,0.87398,0.45798,1
0.76923,0.033633,0.14573,0.19523,-1
0.477,0.6022,0.24032,0.24503,-1
0.36042,0.34268,0.1403,0.40151,-1
0.0021065,0.15796,0.35186,0.66883,-1
0.053858,0.37928,0.25758,0.083137,-1
0.072127,0.75472,0.57164,0.10297,-1
0.21404,0.71581,0.099023,0.74512,-1
0.17072,0.31852,0.71893,0.88641,1
0.18522,0.30211,0.74037,0.79718,1
0.045235,0.39771,0.61341,0.76427,1
0.28393,0.35948,0.19106,0.43514,-1
0.39518,0.89731,0.82719,0.43749,1
0.3871,0.83237,0.15521,0.04467,-1
0.24643,0.56085,0.46386,0.45533,-1
0.9794,0.25343,0.66786,0.31719,-1
0.52596,0.10662,0.16201,0.77102,-1
0.53296,0.63349,0.50184,0.73314,1
0.31687,0.18527,0.22723,0.72656,-1
0.27604,0.14971,0.048558,0.054068,-1
0.028529,0.10864,0.55933,0.86662,1
0.99017,0.45282,0.091722,0.98975,1
0.37781,0.86251,0.96013,0.6466,1
0.46449,0.74387,0.26526,0.26199,-1
0.64455,0.26106,0.48296,0.79602,1
0.13832,0.22673,0.71582,0.826,1
0.21259,0.66703,0.56728,0.50982,1
