3.6829,0.3838,-1
3.6052,-9.9174,-1
-2.7535,-9.5506,-1
4.069,-8.6553,-1
0.3552,9.1231,-1
6.6442,6.7467,-1
10.682,-1.4525,-1
9.1506,-3.4911,-1
6.4941,-7.8883,-1
1.2413,-10.685,-1
-5.1758,0.6574,-1
6.7223,-8.8681,-1
7.9165,-6.8162,-1
-4.6247,-9.5199,-1
-0.4797,-3.7202,-1
9.7183,-4.2505,-1
9.4438,-2.3556,-1
-4.928,-2.6612,-1
-2.2393,7.2688,-1
0.1109,8.4195,-1
9.9203,2.6669,-1
-5.2577,-1.0818,-1
-3.7538,-1.7092,-1
-0.345,-10.66,-1
-2.5725,7.9146,-1
2.4102,-3.2018,-1
-4.8267,-1.2777,-1
6.8106,7.1545,-1
1.1209,7.8816,-1
1.0169,-9.5435,-1
-5.2081,2.6149,-1
-5.9954,1.7544,-1
3.8023,0.9906,-1
4.1387,9.016,-1
9.8492,-3.3937,-1
9.9746,-4.3632,-1
4.5454,7.4572,-1
1.5043,-4.0513,-1
9.4879,-0.0478,-1
10.327,0.7619,-1
-3.0556,-3.3202,-1
-4.7532,-0.2807,-1
9.7053,-1.8632,-1
-3.8714,7.1516,-1
-5.3863,4.157,-1
0.983,8.0238,-1
3.1768,-9.0927,-1
-4.6973,5.1075,-1
7.8394,-6.3447,-1
7.9651,5.4177,-1
6.4141,-7.6999,-1
6.3477,-8.5553,-1
-1.7285,-10.889,-1
0.1659,-4.3059,-1
2.4348,-9.6063,-1
3.051,-9.0431,-1
-4.5185,5.1622,-1
-6.0295,0.6784,-1
5.0995,7.6312,-1
-5.2677,-1.6033,-1
0.2101,-10.585,-1
-4.4474,5.9589,-1
0.1514,-3.3474,-1
3.592,8.6371,-1
8.5026,5.0498,-1
4.0195,-0.8739,-1
9.0343,4.0854,-1
9.1979,2.6969,-1
-5.3995,4.308,-1
2.1137,9.3125,-1
6.3538,7.8023,-1
10.56,0.8573,-1
3.4975,-10.145,-1
0.688,-10.805,-1
6.3913,6.985,-1
-5.0014,2.5995,-1
-3.137,-3.1813,-1
10.642,1.185,-1
2.3934,-10.395,-1
0.9118,-9.85,-1
-3.2694,-3.0366,-1
9.8069,2.2531,-1
4.0869,-9.175,-1
4.8678,-7.9047,-1
6.0058,-8.4208,-1
2.5835,-10.426,-1
1.3703,8.3643,-1
4.1673,-8.8086,-1
10.651,0.9986,-1
-5.3081,-0.7815,-1
-0.4898,8.527,-1
10.123,-4.9059,-1
4.3363,1.0849,-1
-5.0378,3.9396,-1
10.343,0.2692,-1
-0.0712,-3.6819,-1
-0.4139,7.9072,-1
6.1801,7.2636,-1
-3.8884,6.0224,-1
1.059,-10.145,-1
9.5222,-4.4013,-1
-0.8534,-4.4051,-1
-5.3446,-9.238,-1
-2.5456,-10.899,-1
7.2079,-7.8963,-1
10.013,0.5297,-1
-3.0275,-10.457,-1
-0.1466,-4.0334,-1
2.4689,-10.071,-1
7.9718,-7.7325,-1
9.863,-2.9115,-1
9.086,-4.2815,-1
9.6176,1.9944,-1
-1.1481,-4.2482,-1
8.7116,4.6141,-1
-2.9034,8.1846,-1
9.6717,-1.8884,-1
-2.1454,7.0697,-1
-3.5818,7.0336,-1
-5.2421,0.5825,-1
-1.2421,8.0826,-1
3.9732,8.8294,-1
5.0337,8.5304,-1
-5.9023,3.6451,-1
1.8037,-10.113,-1
3.1593,-0.901,-1
3.3017,8.98,-1
1.0774,-10.795,-1
-0.3963,-10.359,-1
-4.0985,-3.2673,-1
10.171,2.453,-1
3.4158,8.1533,-1
-2.9711,-9.9749,-1
6.9857,-6.9158,-1
-2.8685,-10.515,-1
-4.8722,0.9842,-1
3.6268,-3.2706,-1
-5.8831,1.5175,-1
7.4254,-7.9867,-1
-3.3831,-10.127,-1
-4.8469,1.2344,-1
2.1232,-10.055,-1
-2.0996,-9.7127,-1
-4.6538,-1.6017,-1
10.897,0.8029,-1
2.5835,-10.118,-1
-3.4429,5.2535,-1
-4.6068,-2.1151,-1
8.7905,-5.7373,-1
10.024,2.7954,-1
4.6259,8.8347,-1
3.6235,7.5603,-1
-0.8382,-4.0468,-1
1.4123,2.8883,-1
0.5532,-10.011,-1
-2.9714,-3.4925,-1
3.9102,-8.8275,-1
4.7276,8.3712,-1
-4.112,6.5675,-1
-1.2554,-4.5567,-1
9.7989,-1.6031,-1
-0.9048,-9.6782,-1
-2.7878,7.978,-1
-5.7381,-0.4608,-1
8.8844,3.4152,-1
8.2494,4.6338,-1
-0.1757,8.3848,-1
2.2818,-3.7217,-1
2.5511,8.8578,-1
9.6765,-0.751,-1
-0.643,-3.7599,-1
10.021,-2.0982,-1
4.5719,-8.9371,-1
3.7884,-9.1701,-1
9.2749,2.6975,-1
6.1679,-7.7388,-1
8.9346,-5.0379,-1
9.3472,-4.2737,-1
-0.8614,-9.7236,-1
-4.0214,-2.1619,-1
0.3862,-10.83,-1
-0.4955,-9.6313,-1
8.2016,-5.3738,-1
-0.7699,8.9214,-1
9.5736,-3.5693,-1
-4.7845,-1.5389,-1
-1.1676,-10.379,-1
-6.2142,1.5168,-1
9.9983,2.1227,-1
3.1992,0.2871,-1
7.1319,-7.0733,-1
-4.4267,5.8403,-1
-1.9806,8.4647,-1
-2.4173,-2.6099,-1
3.1689,8.5839,-1
2.9801,-10.357,-1
0.9506,-10.631,-1
3.0065,8.3629,-1
-5.5836,3.4278,-1
9.6978,-3.6695,-1
10.413,-2.2961,-1
7.5043,-6.8293,-1
0.2521,8.641,-1
3.2586,0.6446,-1
-2.6352,-9.7803,-1
4.6582,7.4663,-1
1.9452,-10.83,-1
3.181,-10.385,-1
3.4071,-9.3103,-1
-0.9468,7.7634,-1
-0.0184,8.9886,-1
9.5697,1.0627,-1
9.4418,-2.1016,-1
-4.3911,5.2462,-1
-0.0871,-4.1441,-1
3.3196,1.5637,-1
-2.466,-4.0424,-1
-3.306,6.2903,-1
4.0408,0.3942,-1
8.7589,-6.0174,-1
3.4165,9.1549,-1
1.1151,8.8077,-1
1.3974,-4.1678,-1
4.3622,-8.8899,-1
-0.431,-10.228,-1
4.6693,-8.8104,-1
-0.0407,-3.8709,-1
-4.0275,-2.1622,-1
5.8689,-8.7891,-1
-0.118,8.8112,-1
0.4359,-10.373,-1
9.682,-0.0584,-1
-4.9819,2.8577,-1
5.2081,-8.2979,-1
8.8936,5.492,-1
-5.7668,-0.5074,-1
2.3955,-10.033,-1
-5.7293,0.6957,-1
9.3659,2.1141,-1
-5.605,2.5369,-1
0.3313,-10.461,-1
9.8241,-0.4606,-1
-2.8937,-3.2917,-1
-5.9651,0.6841,-1
6.0857,-7.9382,-1
1.9233,-9.5738,-1
8.3746,4.4211,-1
0.6107,-10.148,-1
-2.902,-10.394,-1
-4.9373,6.1677,-1
6.2478,6.3475,-1
0.5725,8.2149,-1
-2.7952,-10.11,-1
-2.2005,-10.393,-1
8.563,-5.906,-1
-2.8063,7.4629,-1
-2.7749,7.6852,-1
7.2024,-7.4805,-1
6.8639,-7.8712,-1
-1.4333,7.4612,-1
-3.3896,6.8201,-1
1.3449,7.9741,-1
8.2794,4.9063,-1
9.9687,-4.4446,-1
3.9356,-8.8389,-1
5.2757,8.1388,-1
-4.6509,-2.0329,-1
-4.1913,-9.7953,-1
-4.9368,2.8881,-1
5.2291,7.6095,-1
3.4744,-0.4614,-1
-1.0342,-3.4425,-1
1.8593,-4.0312,-1
6.8741,-7.5435,-1
-4.2448,-1.5974,-1
-2.6335,6.9412,-1
-3.8786,5.4732,-1
0.4212,-3.8726,-1
-2.0197,-9.8159,-1
-5.9327,-0.4631,-1
3.0767,8.0683,-1
3.375,-1.8669,-1
9.8512,-1.8342,-1
0.4234,-3.8249,-1
3.022,8.4124,-1
4.3739,-8.6902,-1
0.6741,-3.8692,-1
6.4136,-8.2487,-1
0.6141,8.9171,-1
10.536,-0.1521,-1
9.6763,2.0121,-1
3.4154,1.698,-1
9.4024,2.339,-1
1.8146,8.1098,-1
3.686,-0.158,-1
10.162,-1.204,-1
7.083,-7.2177,-1
-4.7637,-2.2978,-1
-1.2331,-10.828,-1
-2.8707,6.4571,-1
-5.4611,4.781,-1
9.8585,-4.2686,-1
-1.3593,-9.8524,-1
3.9977,-9.3672,-1
4.7028,7.5681,-1
1.1284,8.8718,-1
-4.1027,-9.2814,-1
-5.4039,4.5924,-1
-4.8617,5.9151,-1
3.5182,8.8513,-1
3.4569,8.1833,-1
5.1524,7.943,-1
-4.5787,-1.0479,-1
5.9465,6.8199,-1
1.2443,-9.5984,-1
-5.1587,-2.0965,-1
2.0394,3.0175,-1
-5.2139,0.9669,-1
8.0348,5.0834,-1
8.1825,5.5004,-1
8.2163,-6.8237,-1
9.9284,-0.758,-1
9.9961,-2.3079,-1
-8.8452,1.0661,1
-6.4827,8.2979,1
0.9576,12.01,1
7.1613,11.018,1
5.6105,11.668,1
-3.1958,-6.4839,1
-3.3473,-6.6301,1
-1.8582,4.0841,1
6.0268,-3.4965,1
1.6251,11.398,1
-7.6104,4.2904,1
6.761,-3.9182,1
-1.8465,-6.6665,1
2.8291,-6.6922,1
-5.3838,-6.1035,1
4.9394,5.3101,1
-2.2195,-6.6441,1
2.1774,11.704,1
-0.047,4.6927,1
1.8729,-6.9975,1
-2.1618,3.3073,1
-2.9215,10.39,1
-4.3767,10.556,1
-2.8288,10.486,1
-8.3747,3.0646,1
4.0614,11.808,1
-8.5796,-0.4019,1
-0.5025,12.049,1
-2.7276,3.5386,1
-1.6316,0.641,1
7.3913,1.4381,1
-8.7238,-1.9639,1
-5.781,8.7003,1
-1.1628,11.812,1
-0.074,4.9774,1
-1.4056,10.741,1
2.7648,11.718,1
-7.0378,-4.6403,1
-2.3372,3.7381,1
0.5308,11.222,1
5.1368,4.505,1
-5.2746,9.9956,1
5.854,-5.0075,1
-8.4166,2.37,1
-0.1904,10.911,1
3.5939,5.0352,1
-1.2738,11.575,1
-1.9847,11.061,1
-6.5833,8.2167,1
-8.2379,3.728,1
3.273,11.992,1
0.4796,-6.3563,1
-2.1343,-6.3817,1
7.3995,1.8514,1
-4.6451,10.012,1
-0.9643,10.861,1
-7.4568,6.2525,1
2.7085,5.1935,1
0.463,5.9595,1
0.3822,5.6723,1
5.9412,2.2543,1
-1.6774,-7.5426,1
5.4168,-4.5005,1
-8.2495,2.4547,1
-7.2806,7.0132,1
4.9828,-5.0542,1
-3.9532,10.239,1
7.3706,-0.5547,1
-7.977,0.5999,1
-1.2714,10.921,1
5.1959,3.0984,1
-5.332,-5.5571,1
-7.3928,6.3004,1
7.0909,-0.062,1
-4.794,10.479,1
-7.7701,-2.1492,1
5.2246,11.216,1
-0.5271,11.33,1
-5.8348,8.5774,1
-0.1273,11.514,1
5.5406,-5.5018,1
-7.6657,6.1625,1
-3.517,-6.6748,1
-7.4101,7.7875,1
-7.356,-2.8484,1
-0.2554,-6.4774,1
-2.3724,3.7545,1
-5.5681,-6.1707,1
-5.6999,-5.3938,1
-6.0265,-4.7668,1
-5.4567,-4.6336,1
-0.1236,-6.9807,1
-9.4165,3.1066,1
-7.4414,6.4422,1
-9.252,3.3439,1
-5.118,-6.4983,1
0.464,5.0806,1
-4.5137,10.36,1
0.9575,-6.5161,1
2.5601,-6.3946,1
5.7122,-4.3644,1
0.7987,-6.7799,1
-5.9924,-5.5991,1
7.075,-2.5776,1
-4.2786,-7.0583,1
-2.2328,0.8869,1
3.5573,5.46,1
2.1249,5.6683,1
-5.8201,-4.6795,1
2.6123,11.073,1
3.7436,-6.9639,1
2.745,11.676,1
6.2514,-4.6958,1
7.5193,0.0972,1
1.0797,5.1233,1
-9.0923,-0.2869,1
-7.298,-3.6866,1
-7.9955,-0.9781,1
-4.5899,10.203,1
-2.601,0.3668,1
5.5748,11.709,1
-0.5205,5.4835,1
1.2609,12.079,1
7.4855,-0.4681,1
-4.2864,10.772,1
-7.93,0.1244,1
7.2681,-3.3867,1
-8.5551,1.7053,1
0.4632,11.515,1
2.4486,-6.7342,1
-1.4822,10.732,1
1.5428,11.491,1
2.0532,11.56,1
-0.0331,11.894,1
7.3998,1.0567,1
-2.445,-0.8451,1
0.9026,5.3529,1
-7.2714,6.8728,1
6.3309,-4.7255,1
6.6404,1.5306,1
2.1921,5.9964,1
2.8657,-6.8012,1
5.0293,-6.233,1
-9.1866,0.262,1
-1.5534,-0.8958,1
-0.5052,5.8485,1
-7.0677,-3.8395,1
5.1406,11.323,1
-6.7017,7.8815,1
3.5642,-6.3992,1
2.5691,11.846,1
3.5099,11.39,1
4.1638,-5.0144,1
6.6441,-1.0795,1
-2.6525,-7.366,1
-6.4996,7.8855,1
0.4752,4.7511,1
-4.725,9.1966,1
6.7029,-2.0687,1
2.7454,5.9996,1
3.861,11.994,1
-3.6774,10.2,1
2.0841,5.9825,1
-7.3349,6.8585,1
7.7226,-0.7783,1
1.6391,5.5051,1
6.5851,-0.2514,1
-4.1179,10.034,1
6.5169,2.3595,1
0.2676,10.943,1
-6.93,8.0827,1
-1.0264,11.951,1
-2.9642,1.6028,1
7.0923,0.549,1
-0.125,-7.446,1
0.3713,-6.9425,1
6.5714,0.5044,1
-0.2305,11.78,1
0.0844,4.7481,1
-8.1249,3.8012,1
7.2485,-0.0673,1
2.0321,5.3016,1
-8.1017,-0.819,1
5.0265,11.453,1
-7.1498,7.9326,1
1.1419,5.7581,1
5.6432,3.0069,1
4.806,-5.4195,1
-0.8647,4.586,1
-6.7454,7.9198,1
-5.6443,-4.5977,1
4.9752,4.0761,1
-8.5309,-1.6681,1
7.278,1.1352,1
4.7922,5.156,1
-8.0839,-1.1739,1
6.3798,-4.2161,1
-4.0143,-5.8989,1
7.1967,2.4927,1
0.1394,5.4346,1
6.0995,-3.5594,1
6.0187,2.1688,1
-1.8285,10.915,1
-7.5001,5.1902,1
3.2711,-6.6716,1
-7.9894,3.4683,1
2.3029,-7.3063,1
-7.1149,-4.1116,1
3.2905,5.1251,1
-9.2706,2.7157,1
-3.0174,-6.7503,1
-1.5534,-7.0366,1
-5.3385,9.5551,1
1.239,6.0426,1
-7.6343,4.2702,1
-2.4651,3.3091,1
-8.5343,-2.0243,1
2.8669,-6.1726,1
2.6698,-6.7736,1
-8.2068,5.9746,1
-7.7054,4.8227,1
-4.429,9.5135,1
-8.201,-2.0387,1
-2.8988,-6.3702,1
5.657,2.5468,1
4.5951,4.6479,1
-0.4283,12.108,1
-0.4124,-7.8678,1
-0.4783,-6.6799,1
-5.7591,-5.8492,1
-7.3501,-3.6917,1
-1.2411,-7.2578,1
-4.3968,9.07,1
-1.1877,-7.8307,1
6.5972,1.4825,1
-8.4568,2.9424,1
2.2199,12.19,1
7.307,2.0034,1
-4.4124,10.134,1
0.9862,-6.6766,1
-5.1524,-6.1298,1
1.6337,12.041,1
-0.0839,-7.7863,1
-8.287,1.1223,1
0.8497,-7.0926,1
6.2372,3.8512,1
-0.6685,11.11,1
-0.2878,12.419,1
-5.2829,-5.0764,1
7.4401,1.144,1
2.2694,11.374,1
6.1187,2.789,1
-8.4308,3.5417,1
-3.9176,-7.108,1
-2.5067,10.359,1
-2.6761,1.2331,1
-2.8143,-7.4399,1
-1.2347,-6.4285,1
-2.6385,2.8042,1
2.6378,12.133,1
4.5295,11.219,1
7.6757,-0.7005,1
1.728,-6.2334,1
-7.9599,2.5167,1
5.1807,-4.9359,1
2.8569,11.086,1
5.9873,3.3538,1
-7.9375,5.7901,1
1.4863,5.8136,1
5.5279,-4.0838,1
-5.0543,9.2566,1
3.2164,5.093,1
5.101,-4.3346,1
-6.336,8.3566,1
5.8171,-3.5459,1
-9.1311,1.5464,1
-7.1137,7.2226,1
-8.0349,5.4612,1
-9.0724,3.5466,1
3.3652,-6.4908,1
-6.4884,7.4226,1
-5.7669,9.0424,1
-9.1178,3.6796,1
6.2866,3.4949,1
6.2851,-3.6916,1
4.8025,-4.0544,1
6.1821,11.323,1
-5.6007,9.6947,1
-8.6772,5.6223,1
-3.1607,11.108,1
2.3159,-6.4188,1
-2.8521,10.958,1
-5.3951,8.22,1
-8.3928,2.2383,1
-1.9693,1.9776,1
6.9929,11.045,1
-6.2813,9.3466,1
4.5401,-5.1694,1
-3.1224,3.1423,1
-2.8286,-7.3502,1
-8.2689,-2.1072,1
-6.3909,-4.7831,1
6.3571,-1.7492,1
-3.5334,9.6277,1
-6.2904,7.5313,1
-8.2158,5.3746,1
-2.7765,10.272,1
3.9028,-5.3132,1
-5.2264,-6.1091,1
5.6751,11.086,1
4.1913,12.037,1
3.883,4.3991,1
6.036,11.125,1
-9.0352,0.2831,1
-1.0763,4.9158,1
-2.308,-6.4935,1
5.4425,-4.1833,1
-1.7778,-6.734,1
7.1897,-1.9922,1
7.2965,0.0546,1
4.2363,11.873,1
-2.8619,10.738,1
-0.529,12.221,1
2.1479,12.477,1
3.5454,10.835,1
-2.2278,4.0387,1
1.9297,12.097,1
-0.4901,12.109,1
-0.9451,-1.2603,1
7.5608,0.2745,1
2.0028,11.873,1
-3.4892,-7.2238,1
-2.9641,-7.1965,1
-1.4735,4.1236,1
-5.709,-6.1107,1
1.9001,-7.3315,1
2.9844,-6.4,1
-1.4797,-0.1608,1
-5.7021,9.3597,1
5.0555,11.324,1
2.821,-6.4302,1
-0.7891,-6.7226,1
-0.5768,12.241,1
0.232,5.9444,1
3.5894,10.758,1
-6.6256,-3.9972,1
4.5679,-5.6797,1
-4.3189,-6.4693,1
-7.8233,6.321,1
6.5919,3.4626,1
-7.6006,-3.0672,1
-8.1925,0.7872,1
3.9774,4.6297,1
4.5827,11.858,1
7.0411,0.9441,1
-0.8475,12.077,1
6.7639,0.6546,1
-3.5053,-7.0539,1
1.4376,12.297,1
-7.5393,-1.6907,1
-2.3958,1.6451,1
7.2517,-2.381,1
7.2683,-1.4728,1
7.6088,0.9045,1
-8.2805,3.685,1
-6.8615,-2.8608,1
7.2071,2.0306,1
6.4594,10.737,1
-2.7643,1.3641,1
-8.5497,2.1284,1
0.2265,6.0914,1
1.0986,-7.49,1
4.4082,-4.5298,1
-0.2542,5.8703,1
6.8626,-2.997,1
0.2853,11.048,1
-8.3907,3.9747,1
-4.7887,-5.2465,1
-2.9514,-6.3822,1
-6.6624,-3.2425,1
4.0097,-5.6808,1
5.408,3.2386,1
2.1342,6.1576,1
-8.6684,-0.8404,1
2.8108,-6.8284,1
-0.8382,4.3393,1
4.3628,-5.1639,1
-8.5426,-1.245,1
-4.505,-5.2694,1
-5.9436,9.2072,1
-2.7596,9.9213,1
1.25,11.566,1
-8.3588,-2.2266,1
-3.0245,1.5231,1
4.5755,11.487,1
0.3738,11.04,1
4.5774,4.6821,1
-8.6612,2.9094,1
-1.5359,4.1078,1
-0.5307,11.367,1
-7.667,-1.8156,1
6.0811,-5.1215,1
0.6034,6.167,1
-1.6822,3.1196,1
4.3657,10.827,1
0.4533,4.6279,1
-8.8544,2.4905,1
2.679,-6.7914,1
-7.4041,-3.0274,1
-2.1461,10.415,1
-5.2198,9.3745,1
-7.9017,6.1235,1
-8.1127,-1.6868,1
1.0086,-6.6213,1
-0.6417,11.171,1
-6.9357,7.3389,1
-1.7579,5.0028,1
-1.8286,2.9731,1
-1.1219,11.593,1
-7.574,-0.8676,1
-8.9964,2.326,1
-8.8613,-1.8443,1
6.7523,-1.4329,1
-7.8493,4.388,1
-0.1182,11.247,1
1.3086,-7.0502,1
5.068,-4.0642,1
4.1971,5.2524,1
-9.239,3.9631,1
-5.9318,-4.8715,1
-3.2842,10.041,1
-5.9394,-5.4442,1
5.6753,2.6416,1
-4.7537,8.8824,1
1.4782,11.375,1
-7.3529,-3.1361,1
-8.5772,-0.7296,1
-7.9152,0.1384,1
-8.0916,3.0441,1
2.5782,5.1833,1
6.9613,-1.2561,1
-8.3934,5.4537,1
2.4891,-7.1488,1
-7.6571,-2.2894,1
6.934,2.2834,1
-5.959,8.5046,1
-8.624,0.9766,1
7.3957,0.2915,1
-0.4403,4.6701,1
5.2283,11.652,1
-8.2624,2.1261,1
-6.8322,5.8584,1
-8.1402,0.9058,1
5.4807,11.044,1
7.7975,-0.4396,1
6.8024,-2.3379,1
-7.6569,-4.0585,1
3.5661,12.1,1
6.6094,-0.5083,1
-7.3862,-4.5177,1
-7.9251,-0.9086,1
-4.0205,-6.2097,1
-4.4415,-5.5224,1
5.7606,-3.4497,1
6.5423,3.0194,1
6.5208,0.6185,1
-3.8233,-5.7848,1
-9.0556,2.7538,1
-1.8463,2.1959,1
4.0569,10.947,1
-2.5445,-6.2092,1
-1.7248,-7.0842,1
-6.3833,8.3349,1
6.4971,-1.0443,1
-6.7842,7.7222,1
6.4852,-3.1561,1
-2.1988,3.5299,1
-8.3372,0.6337,1
1.921,-7.1537,1
-3.6042,9.8149,1
-2.2865,2.9395,1
0.3111,11.204,1
-0.7943,4.9582,1
-2.3552,10.883,1
-8.6564,5.6718,1
-8.4759,0.2439,1
-6.2261,-4.3354,1
6.611,-0.8052,1
-7.7152,5.5722,1
-6.4965,-2.7794,1
-0.0117,11.727,1
2.9274,5.4828,1
-0.7665,10.944,1
5.4575,10.854,1
3.0548,-6.3286,1
6.6583,2.7518,1
-4.1388,-6.6074,1
-1.0998,-6.9606,1
5.3105,4.6691,1
2.4022,12.054,1
